NEWID,STATE,PSU,st_wgt,CALADJ45
05435323,NA,NA,15071.770345121126,1.100352965
05435403,NA,NA,24233.95227604848,1.7692613834286137
05436123,NA,NA,56151.05511589678,1.5854972365268334
05436363,NA,NA,13768.05826983891,0.48413414758933726
05436763,NA,NA,26905.353673504025,0.9993678483141577
05437083,NA,NA,8331.142788,0.6082362895759333
05438383,NA,NA,22803.396684722837,1.6648200304148968
05439383,NA,NA,34993.704075824906,1.2998001502295427
05439603,NA,NA,11332.014148027867,0.3154082067319308
05439883,NA,NA,28029.287408136814,0.8933961343808429
05440503,NA,NA,37450.588686679206,1.1936875410272942
05440753,NA,NA,14649.268053165013,1.069507109972138
05441343,NA,NA,36620.34342269667,1.0639804163813746
05441753,NA,NA,32111.42396598281,0.9067073424341325
05441983,NA,NA,31658.460060248573,1.0090711699672308
05443433,NA,NA,32262.34419559185,0.9109687691604379
05443863,NA,NA,42375.75427497228,1.350670622105882
05443993,NA,NA,34983.20203378339,1.1150428839005455
05444504,NA,NA,38202.285256568415,1.078690642202221
05445243,NA,NA,33032.698711159755,1.1615477738161724
05445393,NA,NA,42570.036641075225,1.2998001502295427
05538052,NA,NA,8735.707582365001,0.25
05538292,NA,NA,12627.670841507166,0.9441287527326772
05539102,NA,NA,8135.127371551651,0.6082362895759333
05539172,NA,NA,25914.290470911532,0.953073206
05539652,NA,NA,21663.001679695448,1.1948010039421395
05540762,NA,NA,37676.56103614534,1.3093625766136823
05540932,NA,NA,17384.75648510153,1.2998001502295427
05541002,NA,NA,17235.50927542874,0.6385492505937731
05541342,NA,NA,13997.818969122907,0.5158657765645625
05541412,NA,NA,12819.231471701498,0.4591361763621662
05541752,NA,NA,36569.449938461665,1.1936875410272942
05541814,NA,NA,11482.518741502301,0.32971904458490076
05542132,NA,NA,26272.32358,0.9993678483141577
05543012,NA,NA,24809.089597860224,0.8933961343808429
05543862,NA,NA,31889.68648761523,1.0045646927375844
05543912,NA,NA,64521.67104098473,2.310921165566816
05544512,NA,NA,45029.027738258126,1.4698222009404456
05544522,NA,NA,31888.007425607935,1.0045646927375844
05544612,NA,NA,40823.82386924241,1.2649490671440953
05545362,NA,NA,28924.04249,0.9441287527326772
05546142,NA,NA,18146.652619895114,1.3093625766136823
05546422,NA,NA,32650.018752670516,0.9441287527326772
05547464,NA,NA,4704.026223518907,0.2860391692683786
05547592,NA,NA,26074.459425014345,0.7539856880818502
05547792,NA,NA,39956.5842,1.1150428839005455
05548242,NA,NA,49213.16668237778,1.806606744554155
05548912,NA,NA,6551.048960113153,0.5529971939944527
05548972,NA,NA,9136.612296,0.6592476567212062
05549182,NA,NA,20839.75842866946,1.5036822693268186
05549792,NA,NA,12001.484494735392,0.9441287527326772
05550322,NA,NA,10914.883585239297,0.32971904458490076
05550652,NA,NA,14275.997509147348,1.1150428839005455
05550742,NA,NA,3200.773198,0.25
05551562,NA,NA,26937.10257644348,2.157909518345879
05552522,NA,NA,10201.85345454318,0.8025559822890699
05552882,NA,NA,26377.842025147012,0.8025559822890699
05553602,NA,NA,49892.81169547952,1.3886853705017455
05554102,NA,NA,22841.13627201188,0.7099802750730404
